Field	Time	PELO:X	PELO:Y	PELO:Z	PELP:X	PELP:Y	PELP:Z	LKJC:X	LKJC:Y	LKJC:Z	LHJC:X	LHJC:Y	LHJC:Z	LAJC:X	LAJC:Y	LAJC:Z	LTOO:X	LTOO:Y	LTOO:Z	RKJC:X	RKJC:Y	RKJC:Z	RHJC:X	RHJC:Y	RHJC:Z	RAJC:X	RAJC:Y	RAJC:Z	RTOO:X	RTOO:Y	RTOO:Z	TRXO:X	TRXO:Y	TRXO:Z	TRXP:X	TRXP:Y	TRXP:Z
1	0.0000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	0.0100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	0.0200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	0.0300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5	0.0400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6	0.0500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7	0.0600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8	0.0700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9	0.0800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10	0.0900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11	0.1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12	0.1100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13	0.1200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14	0.1300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
15	0.1400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
16	0.1500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
17	0.1600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
18	0.1700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
19	0.1800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20	0.1900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
21	0.2000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
22	0.2100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
23	0.2200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
24	0.2300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
25	0.2400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26	0.2500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
27	0.2600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
28	0.2700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
29	0.2800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30	0.2900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
31	0.3000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
32	0.3100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
33	0.3200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
34	0.3300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
35	0.3400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
36	0.3500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
37	0.3600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
38	0.3700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
39	0.3800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
40	0.3900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
41	0.4000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
42	0.4100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
43	0.4200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
44	0.4300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
45	0.4400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
46	0.4500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
47	0.4600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
48	0.4700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
49	0.4800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50	0.4900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51	0.5000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
52	0.5100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
53	0.5200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
54	0.5300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
55	0.5400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
56	0.5500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
57	0.5600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
58	0.5700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
59	0.5800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
60	0.5900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
61	0.6000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
62	0.6100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
63	0.6200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
64	0.6300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
65	0.6400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
66	0.6500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
67	0.6600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
68	0.6700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
69	0.6800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
70	0.6900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
71	0.7000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
72	0.7100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
73	0.7200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
74	0.7300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
75	0.7400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
76	0.7500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
77	0.7600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
78	0.7700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
79	0.7800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
80	0.7900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
81	0.8000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
82	0.8100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
83	0.8200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
84	0.8300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
85	0.8400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
86	0.8500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
87	0.8600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
88	0.8700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
89	0.8800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
90	0.8900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
91	0.9000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
92	0.9100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
93	0.9200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
94	0.9300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
95	0.9400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
96	0.9500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
97	0.9600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
98	0.9700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
99	0.9800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100	0.9900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
101	1.0000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
102	1.0100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
103	1.0200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
104	1.0300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105	1.0400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
106	1.0500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
107	1.0600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
108	1.0700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
109	1.0800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
110	1.0900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
111	1.1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
112	1.1100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
113	1.1200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
114	1.1300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
115	1.1400	192.567368	-2257.965820	765.942444	188.959656	-2248.813965	890.741333	144.107391	-2320.890625	394.621796	130.000793	-2258.349609	764.161865	194.716125	-2560.195068	98.180305	136.006104	-2433.941162	49.912483	261.401093	-2047.649658	453.065948	255.133926	-2257.582031	767.723022	228.830780	-2011.137451	76.000519	277.509491	-1867.385254	81.872406	229.225525	-2120.458496	1242.042358	222.818649	-2177.742920	1058.646240
116	1.1500	193.988052	-2244.670898	765.961365	190.236877	-2235.475098	890.753052	141.843918	-2304.405762	393.313995	131.423355	-2244.986572	764.104004	191.223526	-2554.495850	111.115974	136.450546	-2433.475830	47.313854	261.870331	-2034.768799	452.849030	256.552673	-2244.354980	767.818787	228.803925	-2009.636841	76.059578	276.498016	-1865.469727	79.202530	229.822144	-2106.994629	1242.006592	223.620499	-2164.184326	1058.835938
117	1.1600	195.412308	-2231.459717	766.082458	191.562714	-2222.229492	890.868469	139.722473	-2286.940918	392.295837	132.848999	-2231.697021	764.169800	187.748611	-2546.874756	123.403816	137.024170	-2432.154053	46.055016	262.417999	-2022.400879	452.512115	257.975647	-2231.222412	767.994995	228.744659	-2008.230469	76.209419	275.676483	-1863.780640	76.877609	230.370911	-2093.620605	1242.069458	224.397552	-2150.732910	1059.109741
118	1.1700	196.839966	-2218.332031	766.305664	192.936996	-2209.076904	891.088013	137.746567	-2268.494873	391.561493	134.277328	-2218.480713	764.359741	184.295975	-2537.346191	135.044571	137.427277	-2429.403809	46.340603	263.043762	-2010.544556	452.055939	259.402435	-2218.183350	768.251587	228.648132	-2006.918213	76.439445	275.046967	-1862.302979	74.887863	230.871887	-2080.336426	1242.230835	225.149872	-2137.388916	1059.467651
119	1.1800	198.271042	-2205.287598	766.630371	194.359360	-2196.017090	891.411438	135.921677	-2249.074219	391.108765	135.708542	-2205.337402	764.672852	180.870819	-2525.922119	146.020844	137.441742	-2424.709717	48.109474	263.747101	-1999.198975	451.480682	260.833374	-2205.237793	768.587891	228.511566	-2005.699585	76.737907	274.610077	-1861.022827	73.217911	231.325226	-2067.142090	1242.490601	225.877121	-2124.152100	1059.909546
120	1.1900	199.704926	-2192.325684	767.055847	195.829163	-2183.049561	891.837524	134.255829	-2228.701172	390.940460	137.142303	-2192.266602	765.108032	177.480499	-2512.613037	156.288086	136.938293	-2417.670410	51.127022	264.526978	-1988.361694	450.787292	262.267670	-2192.384766	769.003235	228.334946	-2004.575073	77.091293	274.364258	-1859.928711	71.845139	231.731277	-2054.037354	1242.848022	226.580048	-2111.021729	1060.434937
121	1.2000	201.140976	-2179.444824	767.580688	197.345459	-2170.173340	892.365295	132.760086	-2207.415283	391.065094	138.577652	-2179.267090	765.664368	174.135208	-2497.429443	165.768234	135.860382	-2408.003174	55.067612	265.381622	-1978.029175	449.977325	263.704437	-2179.622559	769.496826	228.121399	-2003.544067	77.484367	274.305817	-1859.009277	70.739517	232.090637	-2041.021606	1243.302490	227.258759	-2097.996582	1061.043213
122	1.2100	202.578079	-2166.643311	768.202820	198.906509	-2157.386963	892.992249	131.448242	-2185.276123	391.496857	140.013641	-2166.337402	766.339233	170.848801	-2480.384521	174.350784	134.203278	-2395.525391	59.578388	266.308105	-1968.195435	449.053223	265.142609	-2166.949219	770.066406	227.877075	-2002.605469	77.900604	274.427887	-1858.254395	69.864876	232.404282	-2028.093994	1243.852417	227.913803	-2085.075195	1061.732910
123	1.2200	204.014481	-2153.918457	768.919189	200.509903	-2144.687744	893.715332	130.335815	-2162.365967	392.254608	141.448532	-2153.475098	767.129517	167.638611	-2461.496582	181.899155	131.996323	-2380.130859	64.315628	267.302338	-1958.852173	448.018799	266.580383	-2154.361572	770.708862	227.610809	-2001.756226	78.322922	274.720459	-1857.652466	69.180733	232.673569	-2015.254028	1244.495361	228.546204	-2072.255859	1062.501343
124	1.2300	205.448166	-2141.266846	769.725769	202.152191	-2132.072266	894.530212	129.439331	-2138.784180	393.359863	142.880875	-2140.677734	768.030151	164.525131	-2440.792236	188.261658	129.290970	-2361.768799	68.969917	268.358429	-1949.988159	446.879425	268.015350	-2141.855713	771.421631	227.333130	-2000.990845	78.734634	275.170044	-1857.190186	68.644928	232.900375	-2002.499146	1245.228271	229.157028	-2059.534912	1063.345947
125	1.2400	206.876373	-2128.684814	770.617188	203.829254	-2119.536865	895.431274	128.774414	-2114.648438	394.834290	144.307785	-2127.942139	769.035034	161.530945	-2418.304688	193.286240	126.154083	-2340.433594	73.281197	269.468781	-1941.588501	445.641815	269.444977	-2129.427734	772.199097	227.055573	-2000.302734	79.120522	275.759247	-1856.852905	68.216667	233.087051	-1989.828003	1246.046997	229.747406	-2046.908813	1064.261719
126	1.2500	208.295914	-2116.166992	771.586731	205.535843	-2107.075928	896.411621	128.354492	-2090.088867	396.696686	145.726227	-2115.263184	770.137329	158.679565	-2394.076172	196.836716	122.665298	-2316.156738	77.052902	270.623749	-1933.635010	444.314331	270.865601	-2117.071045	773.036133	226.789429	-1999.683350	79.467667	276.467194	-1856.623413	67.858795	233.236511	-1977.237305	1246.946045	230.319443	-2034.372803	1065.244019
127	1.2600	209.703278	-2103.707520	772.626404	207.265839	-2094.683105	897.462769	128.189423	-2065.241943	398.959778	147.132904	-2102.635986	771.327271	155.994049	-2368.157471	198.808182	118.916626	-2289.008301	80.160187	271.811829	-1926.105835	442.906555	272.273621	-2104.779297	773.925659	226.544815	-1999.122192	79.766045	277.270386	-1856.482056	67.539330	233.352112	-1964.723999	1247.918823	230.874481	-2021.920898	1066.285889
128	1.2700	211.094406	-2091.299561	773.726624	209.012329	-2082.351318	898.575073	128.284271	-2040.245117	401.627686	148.523972	-2090.054443	772.593811	153.496002	-2340.604248	199.139389	115.012733	-2259.100830	82.550751	273.019653	-1918.976440	441.428894	273.664825	-2092.544922	774.859192	226.330109	-1998.609375	80.009178	278.142822	-1856.408691	67.233215	233.437790	-1952.284058	1248.957031	231.415039	-2009.546753	1067.378906
129	1.2800	212.464905	-2078.935059	774.876404	210.767441	-2070.072021	899.736694	128.638443	-2015.232056	404.693878	149.895279	-2077.510742	773.924744	151.204865	-2311.479492	197.823227	111.071968	-2226.593018	84.243881	274.232269	-1912.219238	439.892487	275.034546	-2080.359375	775.828064	226.151016	-1998.133789	80.194031	279.057739	-1856.382080	66.922028	233.497833	-1939.912354	1250.051392	231.942963	-1997.242432	1068.514282
130	1.2900	213.810165	-2066.605469	776.063416	212.522629	-2057.835938	900.935181	129.245361	-1990.327881	408.139984	151.242386	-2064.997559	775.305298	149.137772	-2280.852051	194.911758	107.225113	-2191.695557	85.316605	275.433655	-1905.803467	438.308746	276.377991	-2068.213623	776.821411	226.010590	-1997.684814	80.321030	279.988586	-1856.381104	66.593887	233.536865	-1927.603516	1251.191162	232.460617	-1984.999756	1069.681396
131	1.3000	215.125549	-2054.301270	777.274048	214.268829	-2045.632813	902.156494	130.092560	-1965.641968	411.935699	152.560791	-2052.505371	776.720093	147.309906	-2248.797119	190.516556	103.610855	-2154.674316	85.884056	276.607147	-1899.697144	436.688812	277.690338	-2056.097412	777.827820	225.909012	-1997.253174	80.393707	280.910126	-1856.386475	66.242615	233.559814	-1915.351318	1252.364136	232.970200	-1972.809326	1070.867920
132	1.3100	216.406204	-2042.012451	778.493347	215.996231	-2033.451904	903.385681	131.162018	-1941.267578	416.039490	153.845718	-2040.024170	778.151611	145.734940	-2215.399170	184.805923	100.368019	-2115.841797	86.079826	277.736115	-1893.865601	435.043701	278.966705	-2044.000732	778.834961	225.844025	-1996.830444	80.418434	281.799438	-1856.380981	65.866486	233.571671	-1903.148438	1253.557129	233.473511	-1960.661255	1072.061523
133	1.3200	217.647461	-2029.727905	779.705505	217.695145	-2021.281006	904.606140	132.430969	-1917.278564	420.400208	155.092758	-2027.543457	779.581543	144.425644	-2180.753662	177.996536	97.623360	-2075.544434	86.033394	278.804626	-1888.273438	433.383453	280.202271	-2031.912476	779.829224	225.811264	-1996.409790	80.403778	282.636963	-1856.350830	65.466774	233.577423	-1890.987427	1254.755493	233.972717	-1948.545044	1073.247192
134	1.3300	218.844772	-2017.436523	780.893921	219.355545	-2009.108154	905.801636	133.872879	-1893.729858	424.958954	156.297318	-2015.051392	780.990723	143.394135	-2144.969482	170.341431	95.478035	-2034.140381	85.857201	279.798218	-1882.884155	431.717682	281.392273	-2019.821411	780.797180	225.804642	-1995.985229	80.359978	283.407288	-1856.284790	65.046410	233.581955	-1878.859375	1255.944092	234.469070	-1936.449341	1074.410645
135	1.3400	219.993805	-2005.125977	782.041382	220.967560	-1996.919922	906.954346	135.458679	-1870.656616	429.651337	157.455246	-2002.536011	782.358765	142.651688	-2108.168945	162.115479	93.996277	-1991.974731	85.641762	280.704437	-1877.660400	430.054932	282.532410	-2007.715942	781.724060	225.817230	-1995.552246	80.298782	284.099030	-1856.175537	64.609001	233.589920	-1866.755005	1257.107056	234.963989	-1924.363281	1075.535767
136	1.3500	221.090439	-1992.784302	783.130432	222.521408	-1984.703247	908.047119	137.157776	-1848.078003	434.409729	158.562363	-1989.983887	783.665527	142.207886	-2070.487305	153.599991	93.200508	-1949.357788	85.463676	281.513702	-1872.564941	428.402893	283.618500	-1995.584595	782.595276	225.841675	-1995.107178	80.232819	284.705383	-1856.019165	64.157745	233.605499	-1854.664795	1258.227783	235.457687	-1912.274536	1076.606323
